Unique user id,PC1,PC2,PC3,PC4,PC5,PC6,PC7
User 41,-1.268091289038489,-0.7207673801364606,0.9321692322383932,-0.5674614721933301,2.5321790211300015,0.1337516823951888,-0.8499158176854998
User 42,-3.575061426444143,0.1989684158864603,1.627075679039706,0.025344589812296786,0.1480580463697618,0.05018961916726198,-0.5494990987616918
User 43,-0.5442595054175542,-0.08553951710588469,0.37239139973728547,-1.1557261754256534,0.5634795834669148,-0.42294325580190306,-0.05356491683582465
User 44,-0.1428602460641393,1.0374424905163455,0.26004386237922394,1.2636966676889039,-0.8532648995632509,1.0637360817835328,0.5467168687314607
User 45,-0.3514853953310256,2.0852973521363056,-0.5045973972947877,0.47150435295100745,-0.9772855663112184,-0.5252227199263375,0.8969887718305999
User 46,-2.379229722726572,-0.006105171702845951,-1.2991325545335481,0.9550313853220497,0.8458370097587758,1.8606478809721683,0.5669656319897953
User 47,-1.381799066806135,2.4291216056022344,-0.9203764916606224,-1.3292383420901608,-1.2958638905727735,-0.5619829696593932,0.010734177403533515
User 48,-0.3888830170796044,-0.23681047304421535,-0.29181452828392546,-0.7137667190453312,0.150391749774297,0.15330235423731353,0.1360678614405899
User 49,-0.4769943260435001,1.3212895525600192,2.6068912473936146,0.10974573717194556,-0.7347283614646191,0.18539230895263484,2.2291213625622346
User 50,2.417796065796859,-1.3965939834997416,0.804896908417981,-0.7006142955263712,-0.2142410990509616,-0.5685617090325003,-1.0585397932180118
User 51,-2.0757797292603444,0.4963019184721031,-0.46846634979519697,-0.3361679818972384,1.635080169083039,-0.11639373073710975,0.3480299864179817
User 52,0.22515685193081747,-0.06086259741408389,1.3849973429651012,-0.9790179951722269,-0.8995280968261794,0.24536242964150523,-0.7352659301548967
User 53,1.1898856488616059,1.8172073624507794,1.5269589694887928,-0.39619882509454823,2.488674985814548,1.0079977463022134,-1.6094522877281012
User 54,0.006044105322079494,-0.9326078416432884,-1.0314520767565216,-0.07138594932974023,-0.20319360481211188,-0.4413205486589753,-0.7834895098493254
User 55,-2.2918432131577204,-0.02114101242088668,0.08320782351941854,0.7269619706319321,0.5402542367790547,0.5086108208567045,-0.3987706588816548
User 56,-2.2256809191455194,0.4769423528582045,0.9592812332859267,-0.6079607265887178,0.11360271101101664,-0.6246469652945188,0.8487605524809082
User 57,2.153243931182634,-0.6281708893764179,-0.48782280450284804,-0.9251126165976087,-0.39332073668748413,-0.2829050554085231,0.1834014364342101
User 58,-0.6785576851514918,-0.381228378930511,0.2812667348200948,-0.1585198626701229,-0.012143170895786513,0.24203915466653403,0.4045797948007255
User 59,3.6905158100838693,-0.23383868875499644,-0.1852706800131916,-0.956274448706695,-0.11707277476873486,-0.49132033150098064,-0.2632413793338321
User 60,1.2861565351983588,0.4504894158727195,0.024622026244794516,0.1739431864506301,0.5855962035072159,-0.2627296543504437,-0.3062888174812698
User 61,4.762375043053032,-1.1066747028591646,0.6090900439829717,-0.6993113594084733,0.966011557965318,1.208916342752473,0.48681845561183634
User 62,-2.284758920894859,-2.3656962494236313,-2.364233109987157,1.2817628789676825,-0.19735131952954563,0.21484308203332095,1.8818018045366514
User 63,-1.8157397928117256,0.14329810915633034,-0.2077053996487753,0.5470171847644731,-1.6405917804936445,0.6556470331264945,-0.7116171067929111
User 64,-1.6997499951585855,0.705289362997416,0.20020698201646212,-0.6253645393131849,-1.0090973833567787,-1.1259448588910683,1.6595868891799115
User 65,-0.7360986629040999,-0.23537737087843139,-1.3036155653900738,0.023836722890731844,0.9598216376175568,0.616228997515126,0.28634886604269283
User 66,-0.8105470213203121,-1.1569748756629492,-1.4661760073205037,1.2286528695803727,0.12921609107508153,0.5687549005719447,-0.5976010107123458
User 67,-1.4273119923420925,-2.3188773785202494,0.3902509706164251,-0.7777970362844252,-0.6224115105089414,0.5779314626201065,1.015232420116384
User 68,-0.9387969922747332,-0.9749125282695074,0.03583522941795544,-0.07111392642367623,0.2248996405906027,-0.35736171450795573,-0.3373300348774084
User 69,-0.26707935029779234,-1.1171922688258105,0.7140898308061138,-1.7984801903909546,-0.09448344580211192,-0.8167362233793851,-0.06959711392457463
User 70,-0.3367088391469715,-0.36220591693665416,1.20754522185549,-0.18242208821251826,-0.931204798352916,-0.4874601222387573,-0.42688620355629747
User 71,-0.5991857023153224,-1.9114117979852938,-1.4685092260014034,1.5288360958309213,0.01795479557328183,-0.1601607448946659,0.015696343285444486
User 72,3.1262923018072475,-1.9294084466529515,-0.35252453761261754,-0.10903575084596424,-1.3283464654037698,-0.9686472507009631,0.34083356557095834
User 73,-0.3595735317944451,1.9791435068212333,1.374651621965837,0.6708524335532766,0.3154536313506694,0.5332312351493463,-0.05071351240111853
User 74,-0.5305125435392918,-0.886779772335446,-0.25978708729589683,-1.2953035471779537,0.3281225045793854,0.6425999201385865,0.24617975198074468
User 75,1.3612531373286954,-0.7206092537648362,-0.9981735180362818,0.5089488208202536,-0.5769049545488741,0.6263994592028542,0.5091974021595534
User 76,2.492051800369175,-0.0010919775785464114,2.2616935539389167,0.0702040167257961,0.34354591689249525,1.3957313982351942,1.613194496411523
User 77,-1.5653812257522859,-0.39895139768389626,-0.737371569536959,0.1720723205846815,-0.16778374482143596,1.4240367591507337,-0.24591127023908843
User 78,2.5018714348355773,-0.2559680727024143,0.49055627057331974,-0.278099191019169,-0.5965805855839341,0.40697264277716827,0.42307192330609517
User 79,-2.366154748926566,-1.0583839099494976,0.49902479329604477,-0.41600815309515066,0.015328239467083673,-0.2646878458927772,-0.2078149181784943
User 80,-1.1433310023137653,-0.4500209039792015,0.6717139799635107,-0.096219578716952,1.477376488851165,-0.7523372244775981,-0.7500096978120098
User 81,-2.5650539595515602,-0.6799346338121368,-3.109481396190387,0.9878327694177367,1.268649243981969,1.4420561019612321,1.3590772394807165
User 82,0.016554291767124085,0.3281620517127679,0.053558404659849394,0.027562426854161597,-1.0134291121797294,0.10184805770132285,-0.4261908786975459
User 83,-1.3761299878710358,-0.14158163868420742,1.9343319484216583,3.81300274501921,-1.3334109432120351,-0.7651662198611375,-1.4325517599109314
User 84,-0.22231981973897483,-1.3307660553137577,-1.08999130137759,0.42045591297347146,0.46732052523447315,-0.5716418643702054,0.44193966991182126
User 85,-0.07079943397100036,-0.8949010972006619,-3.6873715508128337,0.9314989582942564,0.271546183098187,0.8110872012352573,-0.5312087693671995
User 86,-2.1834895133455543,0.8953531590995256,1.0004271203930253,-0.23482651895571577,0.6791222259359886,0.31744976070129166,0.6655122464908807
User 87,-0.08865707085606572,-1.4132853222529906,0.4627403891440979,1.5613377812762084,-0.924515000445216,-1.56899729094339,-1.230617147701693
User 88,-2.8399630866144414,-0.8737932547908674,0.8927513053458175,-0.3940535713415941,-0.14542976197921254,-0.8163077151973687,-0.24231283267658835
User 89,1.2828906731031704,0.10121888983004786,2.69482850315343,3.5389828709624735,0.21453223809624855,-2.079041334341756,0.5482264748833776
User 90,0.07337047692693266,0.4578326428476999,1.2308192885549243,0.1345906085743674,-0.6959457351821271,0.02927263379142547,0.9292791116012316
User 91,-1.340026497295584,-0.3598247074167139,-0.8467283319575195,0.6454830683718699,0.24973252336754848,1.1292542737492075,-0.27808331655197427
User 92,-2.102316499368592,0.11038736319439854,0.44393438579885375,0.05704197994931395,-1.1212229295062182,-1.2321682958961115,-0.2388253105632417
User 93,2.866421305350981,-0.15862775643475654,0.5048059257798284,-0.18996100902435087,0.3260565515984989,1.2168504214328373,0.5377189758335624
User 94,3.6905158100838693,-0.23383868875499644,-0.1852706800131916,-0.956274448706695,-0.11707277476873486,-0.49132033150098064,-0.2632413793338321
User 95,3.277886609972014,0.06881031358631326,0.9163734635110277,-0.1309922910217291,1.2649115475526889,0.750738454868531,0.03186169409068623
User 96,-1.193641391022804,-0.5315042312747438,-1.2177451822592622,0.10640285044265006,0.2651458658344302,-0.6116135359955923,0.7756535777550881
User 97,1.5927883548972175,-0.2349763973473762,-0.09593622698946673,-0.4547452380591667,-0.5659932441267127,0.9041466797382184,0.018709829105028553
User 98,0.028982115189108648,-0.7875785262376719,-1.330174062899948,-0.8536226637699599,-0.3163013514590898,-0.7497941858430852,-0.41680646101763297
User 99,1.420622696995401,-0.1553995348626519,-1.363035201735627,-0.6307021447065827,-1.2394626467702285,0.9848765172000167,-0.7072757535697317
User 100,-0.40338056623783214,4.407644563169047,-0.01583336518853037,0.1718812538143277,0.5998199526531176,1.3078579594845163,-2.2221688425929655
User 101,-0.5111227752869255,0.5471523285611395,-0.9014598074404813,0.2009987255918825,-0.20633974970306945,-0.19082149200354445,-0.47922669155176656
User 102,-1.7893350523920468,0.4803974689669762,-0.13747966194744982,-0.531657452892503,-1.1744480442902956,-0.30194173873229235,-0.089730710027228
User 103,2.4900112279337994,0.18049674560456683,0.47881440023510646,0.5286327353669952,0.42444885155386824,0.3872944663341899,1.238061455237759
User 104,-1.5450363793952202,-0.6221287224201355,0.6715050003135893,0.5001519173325685,-1.0493493718557192,0.5516681779097212,-1.0565295920977664
User 105,-3.1245933595316786,-0.6923505203048598,-1.495744317901881,0.5415179844442178,0.043841720240148555,1.127477764797334,0.03889768789524768
User 106,1.9263725248052155,-2.0162814631626147,-0.506970502479193,-1.1418603142972201,-2.4049059361169047,0.7933060676668653,-0.4227091833189176
User 107,0.6176513367158799,1.4553725825561654,-2.2686767661103757,0.11453979544987902,0.22731824486919822,0.23724233097723746,-1.4502511830002998
User 108,-3.3398003076607536,-0.8163755046769199,0.7853553810333628,0.04104844909767676,1.4882302248072348,-0.07871400188638207,-0.28641312562332144
User 109,-1.867959560914855,-1.8834099302729548,-2.374895615955157,-0.06944402627329302,2.943341477047298,-0.24439673885183127,-1.0139052283340122
User 110,1.1510229715899414,2.333200619179753,0.6989208596641007,0.22423781106100346,0.35987138172130745,1.1931251123838316,-0.1317786843964684
User 111,0.6347931673878814,1.8207779216538331,-0.4321187196596428,0.6419939346426742,-1.5378458298385873,1.231714568065994,0.3358181200337417
User 112,-0.5771669574300835,-1.3617307431110126,-0.1547756383190258,-1.019677557984933,-0.15724371368761472,-0.2415659223338579,0.4377454217013327
User 113,0.3643955534129909,0.7923014111520829,0.6972821756865112,0.9888765652787622,-0.2564671609480751,0.30309924292170887,-0.1248401758001902
User 114,0.26980472415208384,0.45152703311269127,0.24975245474399158,-1.263536465699296,-0.7665611551516129,-1.8518740670950558,0.7802678652391176
User 115,3.1262923018072475,-1.9294084466529515,-0.35252453761261754,-0.10903575084596424,-1.3283464654037698,-0.9686472507009631,0.34083356557095834
User 116,0.23642377874050488,0.6997047280554625,-1.374381250067053,1.1091479598705618,-0.32838945317141044,-0.4328294081376993,0.49876263551961497
User 117,1.3822020516667926,0.32267033716566007,0.5620386025632584,-0.11391422106773025,-1.3312470828537895,0.12250829746978019,0.2761764580512909
User 118,-0.25790341744655465,0.6777363705790278,0.5891777313161201,-0.21917125094755355,-0.11359000122530492,-0.08332553234656853,-0.8075786362641785
User 119,-0.33035578362620105,-0.25445180252023264,1.3778506985488286,-0.5526168755849226,-0.4151947347546753,0.4882874331517127,-1.7838583138376352
User 120,-0.6054085492682475,-1.3653506661867656,0.9024374115634991,-0.28440996782030775,1.2946050828889468,0.45044117962170954,0.663557790905647
User 121,2.0314331246861457,1.0596330414579231,0.5778354914078001,-0.0878972202391146,1.669501528757237,-0.03117984456591845,0.4155530752289986
User 122,0.27337674470922957,0.6154732955414937,-0.13997782903577938,0.2627485623460596,0.6054308074002349,-0.9538921978827617,-0.9806602982425185
User 123,2.4072878065750856,-0.23131865687289652,2.4127070925755567,0.0057182437153261816,0.8723869169587133,1.2836969939580554,0.7645381622759987
User 124,0.772731281804359,-1.2804359397051048,-3.13085447418245,1.7715816683721488,1.2175459883191335,0.4346659905060136,-0.43106624113020925
User 125,0.6406984063483941,-0.19340147469100685,0.901943081766434,-0.12710591322949405,0.3749168471353161,-0.027578903074275306,-0.32589316585328104
User 126,-0.8975471882021696,-0.22694740834627405,0.8392414239070707,-0.17667397852812974,-0.09206546992927458,-0.6705446109954123,-0.08453908178165971
User 127,-1.3246750024349894,-0.5099527783847484,1.3446405334675484,-0.8566359005278604,-0.19444021911969933,-0.5774241310957199,0.10526625439837867
User 128,0.44824699807167295,-0.44540150987211463,0.2900631286125662,0.8241406356207468,0.08353590305439253,0.062446316862570427,0.6075443404404696
User 129,-1.588902233457286,0.12377773652932944,-0.07898524244888877,-0.49012723134508984,1.5655646943114387,0.402489248797332,0.6790700565098134
User 130,-0.5623409883151144,-0.06951743795962781,0.9549135372915216,-0.4854920561001795,-0.2738413690888422,-0.25647159944983255,-1.0384758734135215
User 131,-0.43870255978982203,-2.0290692503335017,0.24913243017218029,-0.7330449476178439,0.3710561029318688,-0.462867597551216,-0.3091509745120494
User 132,1.711616272708339,1.4231363338132552,0.06071025404847668,-0.22898259352950273,1.2447655052238382,0.041402131753814415,-0.1211433787378354
User 133,0.8163597652283863,0.6406288607372866,0.45967363065974126,-0.1499288869021243,0.6151054949715192,1.0190063701654897,-0.5292342059068036
User 134,1.3662443299668188,1.0889447804371697,-0.01268611264193007,-1.2042751176540796,0.5060209739977598,-2.0291732748347737,0.2900010755550336
User 135,-1.856810796306169,2.121976290471157,1.2542206084968588,-0.038621106063942534,-0.37900197509876155,1.635765131018866,-1.614090462686985
User 136,0.9364794448939459,1.8557476536443833,-1.5134388675760229,0.29016802789074736,-0.15656426023128966,-0.4179199486270838,-0.7375923161978926
User 137,1.2315060674275984,-0.16034475830267494,-0.7972754363832041,0.2470341239859724,-0.685834865823419,0.06792876450446533,1.7723187088458967
User 138,0.6131010189328825,0.17515345805790036,0.4051690436964847,-1.3319883089051414,0.8104268205014163,-1.0912565447037792,-0.29987027331697325
User 139,-0.6439202088678798,-0.15087996277246454,0.12908240769965096,-0.2834977956873621,0.574833644049854,0.4451117936326844,0.16271420006302353
User 140,-1.9468807628678897,0.31738876735578325,-0.9004239704301734,0.02832442788399172,-1.0972986756256833,0.6659314759762901,0.7673755421277157
User 141,-1.8953632287930873,1.5029957741366073,-0.1624196922497401,-0.6481615428848897,0.9630418911944567,0.05912647153574931,-0.19929794165025974
User 142,-1.198466236402723,0.2109918587886046,0.019899708693228827,0.03705781079373437,-0.35551086349511724,-0.10268362250988056,-0.5913235471946843
User 143,-0.983875725380303,0.10210353119428128,1.6654190452967013,-0.09528427954935054,1.765794848522915,0.3732858288356712,0.26036224066566116
User 144,-0.6115193857974291,0.6585962862859952,0.15191039363307982,0.5411273228416555,-1.9538078124229292,0.6991541231434693,-1.798236086933749
User 145,-1.3963127154416706,2.3892439835517933,-0.9398344131983674,0.6975866841825438,-0.05485879430033909,0.011370350560141136,-0.014726841288727557
User 146,-1.5887130651640569,2.0763806486516754,1.6412772821629373,0.5299338407506917,1.1926108093958372,1.535698842490323,2.2570606083386235
User 147,0.84206108091524,-0.22935763203147266,-0.9527689100754804,0.33942483457736056,1.6907616190033201,-0.9291252241377237,-1.5713777694998243
User 148,1.9885834412684669,0.821793941937267,-1.3998407732369351,-0.7434004183814763,-0.07282506382936804,-1.0955911212594418,1.1204750885133792
User 149,0.20321348290049018,1.0648994945955852,-0.36335614819789047,-0.0447103224834554,0.3050859935761338,0.2762873458539699,-0.5475294374612951
User 150,1.3183598098198004,0.5998065496820115,0.2897034798556425,-0.31223252029514104,0.664238021901623,-0.06346994839126682,-0.2731518500709509
User 151,-0.43873308764786223,0.10560029151866626,-1.1209033980803758,-0.4477456866878724,1.02990953294969,0.2686769944408703,0.3461322204973399
User 152,-0.48498058220836193,0.36525795353241525,1.0531724726373806,0.32374225507441867,0.5154357278275032,0.014984502211581527,-0.1585592020639687
User 153,-0.9555572782123944,-0.03597225720737333,0.955131352334924,0.2527055451536849,-0.9180768737409857,-0.7018065243396784,0.3583348203469343
User 154,-0.4429467862689718,-0.49899368551299184,1.482421616070444,0.4763096128381041,-0.031257058670713364,-0.23354578035338475,-0.3049185141292698
User 155,-0.6297121230943726,-0.4798244015963773,0.13307925322748868,0.7002493255420571,-0.4487391402851269,0.8394158687858498,-0.17794979923766682
User 156,-1.1494697254175117,0.5200208053344444,-0.49345842602039036,-0.5710958393961156,-0.04508619286631291,1.6119690987223814,-0.7078031781061014
User 157,-0.21224343752475458,1.5434625239566613,-0.5384358337846071,-0.05951985244483875,0.6158184121007827,-0.5312213116221494,1.0307816971092187
User 158,-2.8804546943733156,-1.0278934980259529,-1.6538193532557617,1.4533770475325227,0.5913996822357852,2.8374488027113265,-0.18255002556621766
User 159,2.6314777762236345,-0.006548490060445933,0.17068971508141986,-0.22662236863164054,0.7887772452641827,0.6336130703082115,1.0190938305310686
User 160,-1.8880205977248368,-1.6791502041380304,1.4187789618988804,-0.18278061403603205,-0.12365303323321805,1.5999371865853185,0.5550563298947526
User 161,-0.36402610711077527,-0.6789880745958636,0.5971336463681312,-0.9151120973771076,-0.5157139241748375,-0.31470227905778425,-0.4357139047236081
User 162,-2.8323463943084306,-0.49283813097175205,0.3809309135027551,0.7637482209274682,-0.6003697228610505,2.1292358284422224,-1.8216199589679039
User 163,0.3643955534129909,0.7923014111520829,0.6972821756865112,0.9888765652787622,-0.2564671609480751,0.30309924292170887,-0.1248401758001902
User 164,-0.890329877182504,0.06859957888241415,0.28882663219037435,-0.15840313641032966,-0.9022475977680185,0.20156227825375678,-0.2711208327588936
User 165,-0.8098216633439939,-1.4449489841879752,0.47146741952279436,-1.2841601469177137,0.4116804128942475,-0.4236486421132075,0.30685204157555623
User 166,-1.0291381492346314,-0.09708888945380174,0.22373894161494837,0.5873994695157821,-0.7361702642766967,-0.17816633735064571,1.0062354366537298
User 167,1.6701023429329516,-1.1068699687952286,-0.5961444993249142,-1.352783993951222,-1.1895889807204614,-0.7153987604361354,-0.3826327053335177
User 168,0.022585771272462696,1.1900488954164559,-0.5327196596601934,-0.17196916680137975,-1.3627804578389031,-0.13408487493414833,-1.013672124179305
User 169,2.8360493556649535,-0.6608406994876392,0.8638463376512221,-1.0071674520087628,-1.8018813320634084,0.3857427162729757,1.3702923731616092
User 170,-0.6035070786266121,0.22038141570218442,-0.2987793079945258,-0.5543679713115911,-1.2776879033570303,-0.16298193866333605,0.44011034825736484
User 171,0.20568958723399247,2.164203064398993,-1.2565740321160943,0.237771216958901,0.35758182459289883,0.11447058506426291,-0.6940528732805603
User 172,-1.1895908238786799,-2.1126576247411166,-2.974016367264116,0.9288005088477714,0.09829364284790502,-0.2359531647717171,0.39064066259437435
User 173,-1.2624131548385984,-0.8631699372232591,1.9540061148129417,0.8854028967240256,-0.7582358600153869,-0.33536372222171307,0.7172136793727389
User 174,-2.5646377301784637,0.34787146765304117,-0.37609028083991425,0.39516082295648924,0.28923516951546174,0.05799310283913646,0.33703520135379833
User 175,-0.8503362013367302,-0.03476760417429834,-0.4786540865941988,0.36325943631057545,0.3065876308860159,-0.027035774275314197,-0.043260797570953566
User 176,0.5979453906626098,0.6077578269271804,1.6260491908983716,1.1021476585846801,0.3702858567793284,-2.070547357150032,0.6637287165493849
User 177,-0.9176860923802027,0.4243257653971228,-1.0366216224405969,-0.6042026781959734,0.91029180049285,-0.21968237202090565,0.794237311933935
User 178,-1.1017743532749467,0.07149182881759678,-0.9848373828799991,-0.20045768480749812,-0.8009701316782866,0.12120714308995728,0.29009113826723004
User 179,-1.0641893787335825,0.4280483799209039,-0.47818758996097327,0.001169455384037114,-0.5207556061486468,-0.3849929795385173,-0.36524726313561884
User 180,-1.00014009632632,0.5180716928604671,0.06115030684093327,0.24188360547938012,-0.5364241693977179,-0.28180115314246423,-0.4123077768663203
User 181,-2.1093682625064956,2.1019545366690373,-1.1152584122987772,0.19097036755931196,-2.884042170907216,-0.8298137477755261,1.4035092608590394
User 182,1.3784636209463432,0.7198549386986015,-0.019501687457339423,-0.795562139077883,1.571112178529438,-0.013026606871805962,-1.0507737878762202
User 183,0.8411421775227103,-0.47067496142338056,-0.44626756631562986,0.7262829887901844,0.21159427934884353,0.5528701077859365,0.20191504057312862
User 184,-1.1101479950875472,-2.148049927070844,-0.13933431775485755,-0.4324225634728525,0.6975874807745305,1.2482581109159727,0.07310861565498362
User 185,3.831146906513579,0.42278439176522087,-1.1442262932718443,-0.6090685044314742,0.07653996034214519,1.3071593840095779,-1.4142314245071053
User 186,-0.07123495088064691,0.6323187924824543,-0.8336124266543394,0.694912676018935,-0.6266915679579234,0.6397364825938849,-0.32928803736970835
User 187,0.16116359212480527,0.5679058325823743,0.4129004617083675,-0.5307351927801369,0.8488657278714068,-0.9282294977071196,-0.9396933168668141
User 188,-1.7623707322868312,-0.30011374914833405,-1.508336339303125,1.0048522305548222,-0.2330681983176476,0.03828423594699443,1.6872401791112752
User 189,1.541289945336141,-0.23864243297195045,-1.151296104541404,0.15440892950272408,-0.4584416029026039,-0.19464768266913868,0.004983933625066934
User 190,-3.0051140063380117,-0.9014609548284658,-0.8939481313943638,-0.3151836406986887,-0.3432083339410413,-0.8620140099492605,-0.0607728790907836
User 191,1.9664882425045007,-1.9491332547239046,1.133628010907888,-0.8236410705720862,-1.2920359523155622,-0.23708316259860912,-1.0604295526241334
User 192,1.5659884251461653,-0.23624874332433302,0.19491069694766017,-0.23640149644802877,-0.516559587589781,0.2650357514073967,-0.5953722174299847
User 193,-3.142826990832487,-0.27014711018598353,-1.9300564149653623,0.7843632572985211,2.012296687613866,1.1740463619565125,-0.7263617166780063
User 194,-2.316418094325942,1.771483110638046,0.6638528615598985,0.18027879970037,1.677142794271511,1.2378404967235017,-1.1487837924840307
User 195,-0.5119576823414124,1.2211290574620646,0.6239171562900196,-0.7822656396915763,-0.18614241159675965,-0.7451207379858926,-1.0823512428468671
User 196,-2.043487223927108,0.274317499528164,-0.35706204578651973,-0.5178016834258282,0.36813797972964085,-0.8084644150103777,-0.10683796798837798
User 197,-0.8333718805549026,-1.441414840109586,0.8290600931799905,-1.0326763648466764,-0.16476572580735235,0.2642288477986834,-0.7221571645397651
User 198,2.2831024299651337,-0.8999455888379253,-1.5429969100448462,-0.8492063164015408,0.9396417512570168,0.6260373349087831,-1.0719327519493873
User 199,-1.6403265462262544,0.5442043156645029,0.056885899790439745,-1.0320794271444496,-0.8023068306996299,-0.0692160409650662,1.0165854431017258
